latitude,longitude
32.41412,-111.22399
32.41413,-111.224
32.41413,-111.224
32.41413,-111.22401
32.41414,-111.22401
32.41414,-111.22401
32.41415,-111.22402
32.41416,-111.22403
32.41416,-111.22403
32.41417,-111.22404
32.41417,-111.22404
32.41417,-111.22405
32.41418,-111.22406
32.41418,-111.22406
32.41419,-111.22407
32.4142,-111.22408
32.4142,-111.22408
32.4142,-111.22408
32.4142,-111.22408
32.41421,-111.22409
32.41422,-111.2241
32.41422,-111.2241
32.41422,-111.22411
32.41422,-111.22411
32.41423,-111.22411
32.41424,-111.22412
32.41424,-111.22412
32.41425,-111.22413
32.41425,-111.22414
32.41425,-111.22414
32.41426,-111.22414
32.41426,-111.22414
32.41427,-111.22415
32.41428,-111.22416
32.41428,-111.22416
32.41429,-111.22417
32.4143,-111.22417
32.4143,-111.22417
32.4143,-111.22419
32.4143,-111.22419
32.41431,-111.2242
32.41432,-111.22421
32.41432,-111.22421
32.41433,-111.22421
32.41433,-111.22423
32.41433,-111.22423
32.41434,-111.22424
32.41435,-111.22424
32.41435,-111.22424
32.41436,-111.22425
32.41436,-111.22425
32.41437,-111.22426
32.41438,-111.22427
32.41438,-111.22427
32.41438,-111.22428
32.41439,-111.22429
32.41439,-111.22429
32.4144,-111.2243
32.4144,-111.2243
32.41441,-111.22431
32.41442,-111.22433
32.41442,-111.22433
32.41442,-111.22433
32.41444,-111.22434
32.41444,-111.22434
32.41444,-111.22436
32.41444,-111.22436
32.41445,-111.22437
32.41446,-111.22437
32.41446,-111.22437
32.41447,-111.22439
32.41448,-111.2244
32.41448,-111.2244
32.41449,-111.2244
32.41449,-111.2244
32.4145,-111.22441
32.41451,-111.22442
32.41451,-111.22442
32.41451,-111.22443
32.41452,-111.22444
32.41452,-111.22444
32.41453,-111.22446
32.41453,-111.22446
32.41454,-111.22446
32.41455,-111.22447
32.41455,-111.22447
32.41456,-111.22449
32.41456,-111.22449
32.41457,-111.22449
32.41457,-111.22451
32.41457,-111.22451
32.41459,-111.22452
32.41459,-111.22453
32.41459,-111.22453
32.4146,-111.22454
32.41461,-111.22455
32.41461,-111.22455
32.41462,-111.22456
32.41462,-111.22456
32.41463,-111.22457
32.41464,-111.22459
32.41464,-111.22459
32.41465,-111.2246
32.41465,-111.2246
32.41466,-111.22461
32.41467,-111.22462
32.41467,-111.22462
32.41468,-111.22463
32.41469,-111.22464
32.41469,-111.22464
32.4147,-111.22466
32.41471,-111.22466
32.41471,-111.22466
32.41471,-111.22468
32.41471,-111.22468
32.41473,-111.22469
32.41473,-111.22469
32.41473,-111.22469
32.41475,-111.22471
32.41475,-111.22471
32.41476,-111.22472
32.41476,-111.22473
32.41476,-111.22473
32.41478,-111.22474
32.41478,-111.22475
32.41478,-111.22475
32.41479,-111.22476
32.41481,-111.22477
32.41481,-111.22477
32.41481,-111.22478
32.41481,-111.22478
32.41482,-111.22479
32.41483,-111.22481
32.41483,-111.22481
32.41484,-111.22482
32.41484,-111.22482
32.41486,-111.22483
32.41487,-111.22484
32.41487,-111.22484
32.41488,-111.22485
32.41489,-111.22486
32.41489,-111.22486
32.4149,-111.22487
32.41491,-111.22488
32.41491,-111.22488
32.41492,-111.22489
32.41492,-111.22489
32.41493,-111.22491
32.41494,-111.22492
32.41494,-111.22492
32.41495,-111.22493
32.41495,-111.22493
32.41496,-111.22495
32.41497,-111.22496
32.41497,-111.22496
32.41498,-111.22497
32.41499,-111.22498
32.41499,-111.22498
32.415,-111.225
32.415,-111.225
32.41501,-111.22501
32.41502,-111.22502
32.41502,-111.22502
32.41503,-111.22504
32.41504,-111.22504
32.41504,-111.22504
32.41505,-111.22506
32.41506,-111.22507
32.41506,-111.22507
32.41507,-111.22508
32.41507,-111.22508
32.41508,-111.22509
32.41509,-111.22511
32.41509,-111.22511
32.4151,-111.22511
32.41512,-111.22513
32.41512,-111.22513
32.41512,-111.22514
32.41512,-111.22514
32.41513,-111.22515
32.41515,-111.22516
32.41515,-111.22516
32.41515,-111.22517
32.41516,-111.22518
32.41516,-111.22518
32.41518,-111.2252
32.41518,-111.2252
32.41518,-111.22521
32.41519,-111.22522
32.41519,-111.22522
32.4152,-111.22523
32.4152,-111.22523
32.41521,-111.22524
32.41522,-111.22526
32.41522,-111.22526
32.41523,-111.22527
32.41524,-111.22527
32.41524,-111.22527
32.41525,-111.22529
32.41525,-111.22529
32.41526,-111.2253
32.41527,-111.2253
32.41527,-111.2253
32.41528,-111.22531
32.41528,-111.22533
32.41528,-111.22533
32.41529,-111.22534
32.4153,-111.22535
32.4153,-111.22535
32.41531,-111.22536
32.41531,-111.22536
32.41532,-111.22538
32.41533,-111.22539
32.41533,-111.22539
32.41534,-111.2254
32.41534,-111.22541
32.41534,-111.22541
32.41535,-111.22543
32.41535,-111.22543
32.41536,-111.22544
32.41536,-111.22545
32.41536,-111.22545
32.41537,-111.22546
32.41538,-111.22547
32.41538,-111.22547
32.41539,-111.22548
32.41539,-111.22548
32.4154,-111.22549
32.41541,-111.2255
32.41541,-111.2255
32.41542,-111.22551
32.41542,-111.22552
32.41542,-111.22552
32.41543,-111.22552
32.41543,-111.22552
32.41544,-111.22554
32.41545,-111.22555
32.41545,-111.22555
32.41546,-111.22556
32.41547,-111.22556
32.41547,-111.22556
32.41548,-111.22558
32.41548,-111.22558
32.41549,-111.22559
32.4155,-111.22559
32.4155,-111.22559
32.4155,-111.2256
32.41551,-111.22562
32.41551,-111.22562
32.41552,-111.22562
32.41552,-111.22562
32.41553,-111.22563
32.41553,-111.22565
32.41553,-111.22565
32.41555,-111.22565
32.41555,-111.22566
32.41555,-111.22566
32.41556,-111.22567
32.41556,-111.22567
32.41557,-111.22568
32.41558,-111.22569
32.41558,-111.22569
32.41559,-111.2257
32.4156,-111.22571
32.4156,-111.22571
32.41561,-111.22572
32.41561,-111.22572
32.41562,-111.22572
32.41563,-111.22573
32.41563,-111.22573
32.41563,-111.22574
32.41564,-111.22575
32.41564,-111.22575
32.41565,-111.22576
32.41565,-111.22576
32.41566,-111.22577
32.41567,-111.22578
32.41567,-111.22578
32.41568,-111.22579
32.41569,-111.2258
32.41569,-111.2258
32.4157,-111.22581
32.4157,-111.22581
32.4157,-111.22581
32.41571,-111.22583
32.41571,-111.22583
32.41572,-111.22584
32.41573,-111.22585
32.41573,-111.22585
32.41574,-111.22586
32.41574,-111.22586
32.41574,-111.22587
32.41575,-111.22588
32.41575,-111.22588
32.41576,-111.22589
32.41577,-111.2259
32.41577,-111.2259
32.41578,-111.22591
32.41578,-111.22591
32.41578,-111.22592
32.41579,-111.22594
32.41579,-111.22594
32.4158,-111.22594
32.41581,-111.22596
32.41581,-111.22596
32.41581,-111.22597
32.41581,-111.22597
32.41582,-111.22598
32.41582,-111.22599
32.41582,-111.22599
32.41584,-111.226
32.41584,-111.22601
32.41584,-111.22601
32.41585,-111.22601
32.41585,-111.22601
32.41586,-111.22602
32.41586,-111.22603
32.41586,-111.22603
32.41587,-111.22604
32.41588,-111.22604
32.41588,-111.22604
32.41588,-111.22605
32.41588,-111.22605
32.41589,-111.22606
32.4159,-111.22607
32.4159,-111.22607
32.4159,-111.22607
32.4159,-111.22607
32.41591,-111.22608
32.41592,-111.22609
32.41592,-111.22609
32.41592,-111.2261
32.41593,-111.2261
32.41593,-111.2261
32.41594,-111.2261
32.41594,-111.22611
32.41594,-111.22611
32.41595,-111.22612
32.41595,-111.22612
32.41596,-111.22612
32.41597,-111.22613
32.41597,-111.22613
32.41597,-111.22614
32.41598,-111.22614
32.41598,-111.22614
32.41599,-111.22615
32.41599,-111.22615
32.41599,-111.22616
32.416,-111.22617
32.416,-111.22617
32.416,-111.22617
32.41601,-111.22618
32.41601,-111.22618
32.41602,-111.22619
32.41602,-111.22619
32.41602,-111.2262
32.41603,-111.2262
32.41603,-111.2262
32.41603,-111.22621
32.41604,-111.22622
32.41604,-111.22622
32.41605,-111.22623
32.41605,-111.22623
32.41606,-111.22623
32.41607,-111.22624
32.41607,-111.22624
32.41607,-111.22625
32.41608,-111.22626
32.41608,-111.22626
32.41608,-111.22626
32.41608,-111.22626
32.41609,-111.22627
32.4161,-111.22628
32.4161,-111.22628
32.4161,-111.22629
32.41611,-111.2263
32.41611,-111.2263
32.41611,-111.2263
32.41611,-111.2263
32.41612,-111.2263
32.41613,-111.22631
32.41613,-111.22631
32.41613,-111.22632
32.41614,-111.22633
32.41614,-111.22633
32.41615,-111.22633
32.41615,-111.22633
32.41616,-111.22634
32.41616,-111.22634
32.41616,-111.22634
32.41617,-111.22636
32.41618,-111.22636
32.41618,-111.22636
32.41618,-111.22636
32.41618,-111.22636
32.41619,-111.22637
32.41619,-111.22638
32.41619,-111.22638
32.4162,-111.22639
32.41621,-111.22639
32.41621,-111.22639
32.41621,-111.22639
32.41621,-111.22639
32.41621,-111.2264
32.41622,-111.22641
32.41622,-111.22641
32.41623,-111.22642
32.41623,-111.22643
32.41623,-111.22643
32.41624,-111.22643
32.41624,-111.22643
32.41624,-111.22644
32.41625,-111.22644
32.41625,-111.22644
32.41625,-111.22645
32.41625,-111.22645
32.41626,-111.22645
32.41627,-111.22646
32.41627,-111.22646
32.41628,-111.22646
32.41628,-111.22647
32.41628,-111.22647
32.41629,-111.22647
32.41629,-111.22648
32.41629,-111.22648
32.4163,-111.22649
32.4163,-111.22649
32.4163,-111.22649
32.41631,-111.2265
32.41631,-111.2265
32.41632,-111.2265
32.41632,-111.22652
32.41632,-111.22652
32.41633,-111.22652
32.41633,-111.22652
32.41634,-111.22652
32.41634,-111.22653
32.41634,-111.22653
32.41635,-111.22654
32.41635,-111.22654
32.41636,-111.22655
32.41637,-111.22655
32.41637,-111.22655
32.41637,-111.22657
32.41638,-111.22657
32.41638,-111.22657
32.41639,-111.22659
32.41639,-111.22659
32.41639,-111.22659
32.4164,-111.2266
32.4164,-111.2266
32.41641,-111.22661
32.41642,-111.22662
32.41642,-111.22662
32.41642,-111.22663
32.41642,-111.22663
32.41643,-111.22664
32.41644,-111.22665
32.41644,-111.22665
32.41645,-111.22665
32.41646,-111.22667
32.41646,-111.22667
32.41647,-111.22668
32.41647,-111.22668
32.41647,-111.22668
32.41648,-111.22669
32.41648,-111.22669
32.4165,-111.22671
32.4165,-111.22672
32.4165,-111.22672
32.41651,-111.22673
32.41651,-111.22673
32.41652,-111.22674
32.41653,-111.22675
32.41653,-111.22675
32.41654,-111.22676
32.41655,-111.22677
32.41655,-111.22677
32.41656,-111.22678
32.41656,-111.22678
32.41656,-111.22679
32.41658,-111.22681
32.41658,-111.22681
32.41658,-111.22681
32.4166,-111.22683
32.4166,-111.22683
32.41661,-111.22684
32.41661,-111.22684
32.41661,-111.22685
32.41663,-111.22686
32.41663,-111.22686
32.41663,-111.22688
32.41665,-111.22688
32.41665,-111.22688
32.41665,-111.2269
32.41666,-111.22691
32.41666,-111.22691
32.41667,-111.22692
32.41667,-111.22692
32.41668,-111.22694
32.4167,-111.22694
32.4167,-111.22694
32.41671,-111.22696
32.41672,-111.22697
32.41672,-111.22697
32.41673,-111.22698
32.41673,-111.22698
32.41674,-111.22699
32.41676,-111.22701
32.41676,-111.22701
32.41677,-111.22702
32.41677,-111.22702
32.41678,-111.22703
32.41679,-111.22704
32.41679,-111.22704
32.4168,-111.22705
32.41682,-111.22707
32.41682,-111.22707
32.41683,-111.22707
32.41683,-111.22707
32.41684,-111.22708
32.41685,-111.2271
32.41685,-111.2271
32.41687,-111.2271
32.41687,-111.22711
32.41687,-111.22711
32.41689,-111.22712
32.41689,-111.22712
32.4169,-111.22713
32.41691,-111.22713
32.41691,-111.22713
32.41692,-111.22714
32.41693,-111.22714
32.41693,-111.22714
32.41695,-111.22715
32.41695,-111.22715
32.41696,-111.22715
32.41697,-111.22716
32.41697,-111.22716
32.41698,-111.22717
32.41699,-111.22717
32.41699,-111.22717
32.417,-111.22717
32.41702,-111.22718
32.41702,-111.22718
32.41703,-111.22718
32.41703,-111.22718
32.41704,-111.22718
32.41705,-111.22718
32.41705,-111.22718
32.41706,-111.22718
32.41706,-111.22718
32.41707,-111.22718
32.41708,-111.22718
32.41708,-111.22718
32.4171,-111.22718
32.4171,-111.22718
32.4171,-111.22718
32.41711,-111.22718
32.41711,-111.22718
32.41713,-111.22718
32.41714,-111.22717
32.41714,-111.22717
32.41714,-111.22717
32.41716,-111.22717
32.41716,-111.22717
32.41717,-111.22717
32.41718,-111.22717
32.41718,-111.22717
32.41718,-111.22717
32.41718,-111.22717
32.41719,-111.22717
32.4172,-111.22717
32.4172,-111.22717
32.41721,-111.22717
32.41722,-111.22716
32.41722,-111.22716
32.41722,-111.22716
32.41722,-111.22716
32.41723,-111.22716
32.41724,-111.22715
32.41724,-111.22715
32.41724,-111.22715
32.41724,-111.22715
32.41725,-111.22715
32.41726,-111.22714
32.41726,-111.22714
32.41726,-111.22713
32.41726,-111.22713
32.41726,-111.22713
32.41726,-111.22713
32.41727,-111.22712
32.41727,-111.22712
32.41727,-111.22711
32.41727,-111.22711
32.41727,-111.22711
32.41727,-111.2271
32.41727,-111.2271
32.41727,-111.2271
32.41727,-111.2271
32.41728,-111.2271
32.41728,-111.2271
32.41728,-111.2271
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22709
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41728,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22708
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41729,-111.22707
32.41728,-111.22707
32.41728,-111.22707
32.41728,-111.22706
32.41728,-111.22706
32.41728,-111.22706
32.41728,-111.22706
32.41727,-111.22705
32.41727,-111.22705
32.41727,-111.22704
32.41727,-111.22704
32.41727,-111.22704
32.41727,-111.22704
32.41727,-111.22704
32.41726,-111.22703
32.41726,-111.22703
32.41726,-111.22703
32.41726,-111.22702
32.41726,-111.22702
32.41725,-111.22702
32.41725,-111.22701
32.41725,-111.22701
32.41724,-111.22701
32.41724,-111.22701
32.41724,-111.22701
32.41724,-111.227
32.41723,-111.22699
32.41723,-111.22699
32.41722,-111.22699
32.41722,-111.22699
32.41722,-111.22698
32.41721,-111.22697
32.41721,-111.22697
32.41721,-111.22697
32.4172,-111.22697
32.4172,-111.22697
32.4172,-111.22696
32.4172,-111.22696
32.41719,-111.22695
32.41719,-111.22695
32.41719,-111.22695
32.41718,-111.22694
32.41718,-111.22694
32.41718,-111.22694
32.41717,-111.22694
32.41717,-111.22694
32.41717,-111.22694
32.41716,-111.22693
32.41716,-111.22693
32.41716,-111.22693
32.41715,-111.22692
32.41715,-111.22692
32.41715,-111.22691
32.41715,-111.22691
32.41714,-111.22691
32.41714,-111.22691
32.41714,-111.22691
32.41714,-111.22691
32.41714,-111.22691
32.41713,-111.2269
32.41713,-111.2269
32.41713,-111.2269
32.41713,-111.22689
32.41713,-111.22688
32.41713,-111.22688
32.41712,-111.22688
32.41712,-111.22688
32.41712,-111.22688
32.41712,-111.22688
32.41712,-111.22688
32.41712,-111.22687
32.41712,-111.22686
32.41712,-111.22686
32.41712,-111.22686
32.41711,-111.22686
32.41711,-111.22686
32.41711,-111.22685
32.41711,-111.22685
32.41711,-111.22685
32.41711,-111.22685
32.41711,-111.22685
32.41711,-111.22684
32.41711,-111.22684
32.41711,-111.22684
32.41711,-111.22684
32.41711,-111.22684
32.41711,-111.22684
32.4171,-111.22684
32.4171,-111.22684
32.4171,-111.22684
32.4171,-111.22684
32.41711,-111.22683
32.41711,-111.22683
32.41711,-111.22683
32.4171,-111.22683
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.41711,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22682
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
32.4171,-111.22683
